bedrooms,bathrooms,toilets,description,location,spec_location,price,estate_flag,terrace_flag,new_flag,serviced_flag,locationbed,estate_price,serviced_price,location_rank,new_price,exec_flag
5,6.0,6.0,"very neat 5bedroom terrace duplex on 3floors with spacious rooms in a well secured Estate,Chevron drive Price:5million Agency: 10% ... ...",lekki,chevron drive lekki phase 2 lekki lagos,5000000.0,1,1,0,0,lekki5,5000000.0,6500000.0,60,6500000.0,1
3,3.0,4.0,Sercice charge of 800k with 12 hours power supply ... ...,lekki,idado estates idado lekki lagos,2000000.0,0,0,0,0,lekki3,2500000.0,3500000.0,43,3500000.0,2
2,2.0,3.0,Well built to taste 2bedroom flat in serene location. All room ensuit with wardrobes and kitchen cabinet Rent 400k Agency 40k Legal 40k ... ...,lekki,"shapati, bogije ibeju lekki lagos",400000.0,0,0,0,0,lekki2,1800000.0,2500000.0,35,2500000.0,1
4,4.0,5.0,FOR RENT: Luxury 4bedroom detached duplex with a room BQ at Osapa london lekki. FEATURES: - All rooms en-suite - Fitted kitchen - Air condition - Prepaid meter - Ensuit BQ - Generator - Solar pannel ... ...,lekki,osapa osapa london lekki lagos,4500000.0,1,1,1,0,lekki4,3500000.0,4500000.0,52,4500000.0,4
5,5.0,6.0,FOR RENT: Brand new spacious and luxury fitted 5bedroom detached duplex with a room BQ at Osapa. ... ...,lekki,osapa osapa london lekki lagos,4500000.0,0,1,1,0,lekki5,5000000.0,6500000.0,60,6500000.0,1
5,5.0,5.0,To let a fully serviced 5 Bedroom Penthouse @ Oniru Estate. Price - 6m ... New. All Room Ensuit. Parking Space. Restaurants Nearby. Supermarket Nearby. Big Compound. ...,lekki,#NAME?,6000000.0,1,1,1,1,lekki5,5000000.0,6500000.0,60,6500000.0,1
4,0.0,0.0,"4 bedroom Penthouse Flat / Apartment for rent 3& 5 folashade street, Oral estate lekki. The oral estate is beside Enyo fuel station. Ikota Lekki Lagos ... Furnished. New. Cctv Cameras. 24 Hours Electricity. Governor's Consent. Jacuzzi. All Room Ensuit. Big Compound. Water Treatment. ...",lekki,"3& 5 folashade street, oral estate lekki. the oral estate is beside enyo fuel station. ikota lekki lagos",3500000.0,1,0,1,0,lekki4,3500000.0,4500000.0,52,4500000.0,4
2,3.0,3.0,"It a tastefully built apartment to your delight, located in a decent estate of Lekki county. this apartment enjoys the following: Good access road, 24hrs power supply, spacious compound, Provision of water, maximum security, surveillance camera, ... New. Serviced. Dry. Water Treatment. 24 Hours Security. Supermarket Nearby. Security. Big Compound. Parking Space. Pop Ceiling. Cctv Cameras. Drainage System. 24 Hours Electricity. Security Doors. All Room Ensuit. ...",lekki,lekki county estate ikota lekki lagos,2730000.0,1,0,1,1,lekki2,1800000.0,2500000.0,35,2500000.0,3
4,5.0,5.0,Lovely Estate Interlock road Workable to d express road Big compound and interlock Environment Pop finishing Big palour and dining space Big kitchen with store & lovely cabinet Big rooms with jacuzzi bathtub All rooms ensuit Big wardrobes Water heater Study rooms Nice compound Personal prepaid meter ... ...,lekki,orchid road victoria crest estate lekki lagos,2500000.0,1,0,0,0,lekki4,3500000.0,4500000.0,52,4500000.0,3
2,2.0,3.0,. ... ...,lekki,"bakare estate, in a gated secured estate agungi lekki lagos",1600000.0,0,0,0,0,lekki2,1800000.0,2500000.0,35,2500000.0,2
3,3.0,4.0,"TO LET: Luxury 3Bedroom terrace by osapa London, Lekki, Lagos. DESCRIPTION: This is a tastefully finished super luxury brand new 3bedroom terrance built with lovely and superb finishing that speaks of luxury. The property was deliberately built ... ...",lekki,osapa osapa london lekki lagos,3000000.0,1,1,1,0,lekki3,2500000.0,3500000.0,43,3500000.0,3
4,0.0,5.0,"Serviced 4 Bedroom terrace duplex for rent, Located off chevron alternative drive Lekki Lagos. All rooms En-suite and fitted with wardrobe. This Home is Located in a serene environment, with good road and close proximity to ... ...",lekki,chevron drive lekki lagos,3000000.0,0,1,0,1,lekki4,3500000.0,4500000.0,52,4500000.0,3
4,4.0,5.0,A 4 bedrooms Semi Detached Duplex with BQ in a 24hours power Estate for Rent: *Location: Orchid Road *Rent:.3m and 2.8m *Caution: 100k *Service charge: 30k monthly * Legal: 10% *Agency: 10% * Electricity: 24 hours * Close to Lekki expressway ... ...,lekki,"orchid, lafiaji lekki lagos",2800000.0,1,1,0,1,lekki4,3500000.0,4500000.0,52,4500000.0,3
3,3.0,3.0,Serviced 3 bedroom terrace duplex with a room bq ... ...,lekki,osapa osapa london lekki lagos,2500000.0,0,1,0,1,lekki3,2500000.0,3500000.0,43,3500000.0,3
3,3.0,4.0,"A serviced 3 bedroom apartment in a gated estate in Agungi, Lekki. On the market for rent at 2m. For Enquiries Call [redacted] Email [redacted] Website www.crescohomes.com ... Serviced. Big Compound. Parking Space. 24 Hours Security. ...",lekki,agungi lekki lagos,2000000.0,1,0,0,1,lekki3,2500000.0,3500000.0,43,3500000.0,2
4,4.0,5.0,Uniquely finished services duplex with swimming pool located on a well tarred road with excellent drainage network system. Other Features include -24Hour security -Water treatment facility -Proper internal space arrangement -Spacious and en suite rooms -Quality movable wardrobes -Spacious living rooms up ... ...,lekki,lafiaji lekki lagos,2800000.0,0,1,0,1,lekki4,3500000.0,4500000.0,52,4500000.0,3
2,2.0,3.0,"Serviced 2 bedroom flat at chevron Rooms are spacious and ensuite. Fitted kitchen and ample parking space. Rent is 1.8m Service charge 550k covers diesel deposit, security, waste and treatment of water. Agency 10% Legal 5% Caution 100k ... ...",lekki,chevron chevron lekki lagos,1800000.0,0,0,0,1,lekki2,1800000.0,2500000.0,35,2500000.0,2
3,3.0,3.0,Very clean 3 bedroom flat at ologolo. 2 in a compound. Rooms are spacious with wardrobe. Fitted kitchen. Rent is 1m Agency 10% Legal 10% Caution 100 Total package is 1.3m ... ...,lekki,ologolo ologolo lekki lagos,1000000.0,0,0,0,0,lekki3,2500000.0,3500000.0,43,3500000.0,1
2,2.0,2.0,"If you are in Lagos for vacation, your vacation is not complete if you have not stayed at one of our apartments. Our apartments are fully furnished and serviced with fully equipped kitchen for self ... ...",lekki,christ avenue lekki phase 1 lekki lagos,55000.0,0,0,0,1,lekki2,1800000.0,2500000.0,35,2500000.0,1
3,3.0,4.0,3 bedroom apartment all rooms ensuite Pool and Gym. 100k per day ... ...,lekki,lekki phase 1 lekki phase 1 lekki lagos,100000.0,0,0,0,0,lekki3,2500000.0,3500000.0,43,3500000.0,1
3,3.0,4.0,"Fortified with top notch Fittings and spacious rooms, this beautiful 3 Bedrooms maisonette is up for lease nested in a posh and serene environment in lekki phase 1. Home is located in a mini estate, well ... ...",lekki,off castle and temp drive lekki lekki phase 1 lekki lagos,4500000.0,1,1,1,1,lekki3,2500000.0,3500000.0,43,3500000.0,4
4,4.0,5.0,FOR RENT: Luxury 4bedroom detached duplex with a room BQ at Osapa london lekki. FEATURES: - All rooms en-suite - Fitted kitchen - Air condition - Prepaid meter - Ensuit BQ - Generator - Solar pannel ... ...,lekki,osapa osapa london lekki lagos,4500000.0,1,1,1,0,lekki4,3500000.0,4500000.0,52,4500000.0,4
3,3.0,4.0,"Tastefully furnished and finished three bedroom apartment for shortlet at Oral Estate lekki Lagos. Features Free WiFi, DStv, cosy environment, ample parking space. Price: N45,000 per night ... ...",lekki,"no 1 abiola apooyin street, oral estate lekki lagos, lafiaji lekki lagos",45000.0,1,0,0,0,lekki3,2500000.0,3500000.0,43,3500000.0,1
2,2.0,3.0,"Spacious 2 bedroom flat with modern facilities very close to lekki expressway. Rent N500,000 Agency 10% Legal 10% Refundable Caution deposit N500,000 ... ...",lekki,near lakowe golf road ibeju lekki lagos,550000.0,0,0,0,0,lekki2,1800000.0,2500000.0,35,2500000.0,1
4,4.0,5.0,This specious 4 bedroom duplex has 2 rooms detached bq All the rooms are en-suite with extra visitor's toilet The kitchen is fitted with modern kitchen wares All the rooms has wardrobes already fitted It has a large compound ... ...,lekki,off omorire johnson lekki phase 1 lekki lagos,7000000.0,1,1,1,1,lekki4,3500000.0,4500000.0,52,4500000.0,4
4,4.0,4.0,4 bedroom Detached Duplex House for rent Ikate Lekki Lagos ... Renovated. Cheap. Security. Security Doors. Big Compound. Boys Quater. All Room Ensuit. Cctv Cameras. Jacuzzi. Parking Space. 24 Hours Security. Drainage System. Pop Ceiling. Street Lights. ...,lekki,ikate lekki lagos,4000000.0,1,1,0,0,lekki4,3500000.0,4500000.0,52,4500000.0,4
2,2.0,3.0,"Beautiful newly built 2bedroom flat with 3toilet, 2bath. Rent #500,000 ground floor Upper floor #550,000 ... New. Cheap. Pop Ceiling. Drainage System. All Room Ensuit. Big Compound. Security Doors. Water Treatment. Security. Parking Space. ...",lekki,"lakowe, otunla ibeju lekki lagos",500000.0,0,0,1,0,lekki2,1800000.0,2500000.0,35,2500000.0,1
3,3.0,4.0,IDEAL FOR CORPORATE OFFICE Brand new 3bedroom semi detached to let Directly off Admirality way lekki phase1. Rent. N4.5m Agency. N450k Legal. N450k Caution. N200k ... New. Cheap. Security. Big Compound. Parking Space. Security Doors. Restaurants Nearby. Pop Ceiling. Supermarket Nearby. Street Lights. ...,lekki,off admirality way lekki phase1 lekki phase 1 lekki lagos,4500000.0,1,1,1,1,lekki3,2500000.0,3500000.0,43,3500000.0,4
2,2.0,3.0,"Newly built 2bedroom flats with spacious rooms and compound, fitted kitchen, partly furnished with Ac, all rooms Ensuite plus guest toilet, interlocking floor etc Note : is a service apartments Rent:1.6m Agency:10% Legal: 10% Call: [redacted] ... New. Restaurants Nearby. Big Compound. Pop Ceiling. Parking Space. Children Play Ground. Security Doors. All Room Ensuit. ...",lekki,in a well secured estate ikota lekki lagos,1600000.0,0,0,1,1,lekki2,1800000.0,2500000.0,35,2500000.0,2
1,1.0,2.0,1 bedroom mini flat Self Contain Flat / Apartment for rent 117 Opebi road ikeja Agungi Lekki Lagos ... Serviced. New. Renovated. Furnished. Cheap. Children Play Ground. Elevator. Pop Ceiling. Water Treatment. Jacuzzi. All Room Ensuit. Big Compound. Street Lights. 24 Hours Electricity. Security. Security Doors. Cctv Cameras. Boys Quater. Restaurants Nearby. Swimming Pool. Mosques Nearby. Parking Space. Gym. Supermarket Nearby. 24 Hours Security. ...,lekki,117 opebi road ikeja agungi lekki lagos,1200000.0,1,0,1,1,lekki1,1000000.0,1500000.0,25,1500000.0,2
3,3.0,4.0,This Luxury Apartment is a preferred destination for corporate and leisure travelers. Guests are certain to receive excellent services and comfort. It offers a super luxurious fully air conditioned 3 bedroom en-suite Duplex . Common Amenities include: - ... ...,lekki,osapa osapa london lekki lagos,60000.0,0,1,1,1,lekki3,2500000.0,3500000.0,43,3500000.0,1
1,1.0,1.0,Full Furnished spacious one-bedroom apartment in a gated and serviced estate OFF CHEVRON DRIVE. It is on the 2nd floor and has a balcony allowing for a good view and outdoor relaxation. The apartment is suitable for ... ...,lekki,"off chevron drive, alternative route lekki phase 2 lekki lagos",20000.0,1,0,0,1,lekki1,1000000.0,1500000.0,25,1500000.0,1
1,1.0,1.0,Newly built mini flat @lekki county homes 500k rent 650k total package very nice ... New. Security. Elevator. Street Lights. ...,lekki,ikota lekki lagos,500000.0,0,0,1,0,lekki1,1000000.0,1500000.0,25,1500000.0,1
4,4.0,4.0,Exquisitely Furnished with Modern Material in an Ecological Environment with 24 hours Security ... New. Parking Space. All Room Ensuit. Jacuzzi. Security. Big Compound. 24 Hours Electricity. 24 Hours Security. ...,lekki,elegushi lekki phase 1 lekki lagos,2500000.0,0,0,1,0,lekki4,3500000.0,4500000.0,52,4500000.0,3
4,5.0,5.0,"Exquisitely Furnished with foreign material, Located at a good Environment with 24 hours Security ... New. Boys Quater. All Room Ensuit. Children Play Ground. 24 Hours Electricity. Drainage System. ...",lekki,lekki phase 1 lekki lagos,3000000.0,0,0,1,0,lekki4,3500000.0,4500000.0,52,4500000.0,3
1,1.0,1.0,Luxury and spacious mini flat for rent at lakowe town ibeju-lekki Lagos. Annual rent is #300k Agency fee is 30k Agreement fee is #30k. Caution fee is #20k. Total package is #380k. We are ready to give you a discount on ... ...,lekki,"lakowe town also have an access road to golf court, ibeju lekki lagos",300000.0,0,0,1,0,lekki1,1000000.0,1500000.0,25,1500000.0,1
4,4.0,5.0,"TO LET Note : Only corporate tenant pls, married person preferably) Fully serviced with 24hours power 4bedroom terrace with bq available at Valley stream Estate, Jakande/Shopright road. Facilities; gym, pool, club house, event space, top notch security, cctv, ... ...",lekki,jakande jakande lekki lagos,3500000.0,1,1,0,1,lekki4,3500000.0,4500000.0,52,4500000.0,4
5,5.0,6.0,1) Brand new luxury 5bedroom detached house with 2 rooms boys quarter. 2) 2 living rooms. 3)Sufficient parking space. 4)Spacious rooms and master bedroom. 5) All rooms ensuite. 6) Prime location. 7) Access to good road network. 8) Gate house. 9) Bullet proof ... ...,lekki,lekki lekki phase 1 lekki lagos,8000000.0,1,1,1,1,lekki5,5000000.0,6500000.0,60,6500000.0,1
3,3.0,4.0,"Tastefully furnished and finished three bedroom apartment for shortlet at Oral Estate lekki Lagos. Features Free WiFi, DStv, cosy environment, ample parking space. Price: N45,000 per night ... ...",lekki,"no 1 abiola apooyin street, oral estate lekki lagos, lafiaji lekki lagos",45000.0,1,0,0,0,lekki3,2500000.0,3500000.0,43,3500000.0,1
4,4.0,4.0,"Lekki - 4bedroom attached @ ChevyView estate, Chevron Lekki. Fully Furnished - N4.5m Basic: N3.5m ... New. ...",lekki,... chevron lekki lagos,4500000.0,1,1,1,0,lekki4,3500000.0,4500000.0,52,4500000.0,4
2,2.0,2.0,"Newly built 2 bedroom bungalow with parking space at onison,after lakowe. ... ...",lekki,"mafidon dickson street, onison., lakowe ibeju lekki lagos",500000.0,0,0,1,0,lekki2,1800000.0,2500000.0,35,2500000.0,1
3,3.0,4.0,"We have a great 3 bedroom upstairs 550k , downstairs 500k , all rooms ensuit with pop furnished, visitors toilet and standard kitchen, Spacious, Clean, Nice, Standard apartment, highly gated and secured compound, well structured ... ...",lekki,"gbetu new road, awoyaya, lekki lagos",550000.0,0,0,0,0,lekki3,2500000.0,3500000.0,43,3500000.0,1
5,6.0,6.0,It's a spacious and secured duplex in a lovely estate in osapa London ... New. Furnished. Parking Space. Cctv Cameras. Big Compound. Pop Ceiling. Water Treatment. Jacuzzi. Drainage System. All Room Ensuit. ...,lekki,6th avenue eletu osapa london osapa london lekki lagos,5000000.0,1,1,1,0,lekki5,5000000.0,6500000.0,60,6500000.0,1
3,3.0,4.0,3 Bedroom Flat in a nice and serene environment of spring Bay Estate off Freedom Way behind Prime Water view Estate ... Renovated. Serviced. Parking Space. Pop Ceiling. Street Lights. All Room Ensuit. Big Compound. Security. Water Treatment. ...,lekki,gabriel okoi street ikate lekki lagos,2300000.0,1,0,0,1,lekki3,2500000.0,3500000.0,43,3500000.0,2
3,3.0,4.0,"For more information, pricing and private viewings, please contact: Freke: 09062511345 Daniel: 09093272547 [emailÂ protected] Or send us a DM on Instagram @cwrelagos Twitter: @cwrelagos Facebook: @cwrelagos Email : [emailÂ protected] Twitter: @cwrelagos Facebook: @cwrelagos Email : [emailÂ protected] Website: www.cwlagos.com ... New. All Room Ensuit. Big Compound. Water Treatment. C Of O. 24 Hours Security. Swimming Pool. 24 Hours Electricity. ...",lekki,lekki phase 1 lekki lagos,50000.0,0,0,1,0,lekki3,2500000.0,3500000.0,43,3500000.0,1
1,1.0,1.0,Newly renovated Simple and stylish In a serene premises Open kitchen design Clean water 90% PHCN power supply ... ...,lekki,"off admiralty way, lekki phase 1,1 lekki phase 1 lekki lagos",1500000.0,1,0,1,0,lekki1,1000000.0,1500000.0,25,1500000.0,2
4,4.0,5.0,"Well finished 3 bedroom Terrace Duplex with Boysquater at Marwa Well finished , Al rooms ensuite, Generator, cleaning, security ... ...",lekki,maruwa lekki phase 1 lekki lagos,4000000.0,1,1,0,0,lekki4,3500000.0,4500000.0,52,4500000.0,4
4,4.0,5.0,"*TO LET: 4 BEDROOM SEMI DETACHED DUPLEX* DUPLEX FEATURES Brand new, beautiful & exquisitely built 4 nos of 4 bedroom semi detached duplex with ensuite maid's room, Garden lounge/Gym/Play area Installed kitchen appliances Fitted wardrobes Custom kitchen cabinetry 3 car slots per ... ...",lekki,behind elevation church ilasan lekki lagos,2500000.0,0,1,1,0,lekki4,3500000.0,4500000.0,52,4500000.0,3
3,3.0,3.0,"*Luxury 12 units of 3 bedroom Terrace House + bq on 3 floors* facilities includes *Air-conditioning, washing machine, swimming pool, Generator, security, ample parking space* at Chevyview Estate,Â  Rent- #3m pa each call SDIL [redacted], [redacted] ... ...",lekki,chevyview estate chevron lekki lagos,3000000.0,1,1,1,0,lekki3,2500000.0,3500000.0,43,3500000.0,3
3,3.0,4.0,Admirable 3bedroom flat @ osapa london Rent. 2m Caution fee. 100k Legal 10% Agency. 10% ... Old. Parking Space. Big Compound. All Room Ensuit. ...,lekki,.. osapa london lekki lagos,2000000.0,0,0,0,0,lekki3,2500000.0,3500000.0,43,3500000.0,2
4,4.0,5.0,Appealing 4bedroom duplex with a BQ @ osapa london Rent. 3m Cation fee. 250k Agency. 10% Legal. 10% Payment are negotiable ... Serviced. Parking Space. Big Compound. All Room Ensuit. Boys Quater. ...,lekki,.. osapa london lekki lagos,3000000.0,0,1,0,1,lekki4,3500000.0,4500000.0,52,4500000.0,3
2,2.0,2.0,"A brand new 2 bedroom apartment for rent. Spacious living room with a guest toilet. Large rooms ensuute with wardrobes Ample parking space Serene and nice neighbourhood. Rent: 2.5m per annum Service charge ; 300,000 for general serviced excluding power ( ... ...",lekki,osapa osapa london lekki lagos,2500000.0,1,0,1,1,lekki2,1800000.0,2500000.0,35,2500000.0,3
5,5.0,5.0,Brand New Luxury 5 Bedroom Semi Detached Duplex ... New. Furnished. Big Compound. Pop Ceiling. Street Lights. Church Nearby. Parking Space. Security. ...,lekki,horizon 2 lekki gardens ikate lagos ikate lekki lagos,5000000.0,0,1,1,0,lekki5,5000000.0,6500000.0,60,6500000.0,1
4,4.0,5.0,This property is surely one of the best located in a serene environment at the best market rate. It is built with top notch finishing. Features are: *Ample parking space *Fitted kitchen *glass showers *security *closet *car port ... ...,lekki,lafiaji lekki phase 1 lekki lagos,3000000.0,0,0,0,0,lekki4,3500000.0,4500000.0,52,4500000.0,3
